0,1,2,3,4,5
1729173600000,67021.99,67293.94,66666.0,67123.8,2327.10904
1729177200000,67123.8,67680.0,66925.06,67590.66,1616.10959
1729180800000,67590.67,67590.67,67122.68,67384.42,1677.79081
1729184400000,67384.42,67526.0,67156.7,67290.0,1220.03847
1729188000000,67290.0,67308.82,66720.0,66938.01,1635.90526
1729191600000,66938.01,67017.39,66780.0,66840.0,830.3972
1729195200000,66840.0,67149.5,66827.68,66940.0,469.0635
1729198800000,66940.0,67129.98,66940.0,67084.0,319.20057
1729202400000,67084.01,67480.0,67084.01,67444.02,919.29212
1729206000000,67444.02,67479.99,67288.01,67421.78,715.13346
1729209600000,67421.78,67457.07,67192.36,67214.42,626.09327
1729213200000,67214.41,68260.92,67194.0,68085.5,2138.13847
1729216800000,68085.5,68142.0,67800.0,68103.99,1073.1499
1729220400000,68104.0,68108.58,67522.0,67555.4,978.29799
1729224000000,67555.41,67867.93,67544.0,67742.72,770.77181
1729227600000,67742.71,68050.0,67640.0,68000.79,567.44614
1729231200000,68000.79,68378.95,67925.98,68108.0,1482.28962
1729234800000,68108.0,68194.0,67864.0,67969.7,1615.5303
1729238400000,67969.69,68050.0,67830.0,67922.45,641.38325
1729242000000,67922.44,68045.55,67763.26,67802.0,753.29192
1729245600000,67802.0,67970.33,67776.43,67874.92,921.44904
1729249200000,67874.92,68028.44,67674.98,67702.0,1288.33547
1729252800000,67702.0,67820.66,67642.71,67662.0,574.19737
1729256400000,67662.0,68196.0,67656.99,68196.0,1233.37326
1729260000000,68195.99,68600.0,67936.18,68426.98,4002.87329
1729263600000,68426.99,68870.68,68293.04,68735.35,3171.49022
1729267200000,68735.34,68897.99,68360.0,68787.88,1754.84058
1729270800000,68787.87,68908.05,68656.53,68710.14,1032.29321
1729274400000,68710.13,69000.0,68560.0,68892.42,1227.26584
1729278000000,68892.41,68974.0,68572.72,68608.01,1079.87377
1729281600000,68608.01,68690.0,68400.0,68432.0,674.44986
1729285200000,68431.99,68495.45,68230.0,68412.0,381.16213
1729288800000,68412.0,68420.0,68204.1,68205.6,430.32404
1729292400000,68205.59,68470.0,68205.59,68428.0,307.31425
1729296000000,68427.99,68480.0,68303.03,68334.2,310.84184
1729299600000,68334.21,68454.55,68330.0,68340.02,321.83758
1729303200000,68340.02,68469.91,68334.0,68459.59,276.07774
1729306800000,68459.58,68693.26,68435.96,68450.01,467.97911
1729310400000,68450.0,68560.0,68334.0,68334.01,312.97065
1729314000000,68334.0,68432.62,68326.0,68390.01,234.25062
1729317600000,68390.01,68439.0,68335.83,68335.83,234.88358
1729321200000,68335.84,68405.11,68302.31,68346.54,331.5683
1729324800000,68346.54,68475.7,68346.54,68409.99,382.56805
1729328400000,68410.0,68436.44,68352.0,68352.0,271.85228
1729332000000,68352.0,68380.0,68242.0,68244.0,371.42915
1729335600000,68244.01,68297.28,68090.3,68090.3,629.51337
1729339200000,68090.3,68268.32,68088.0,68222.0,260.37486
1729342800000,68222.0,68222.01,68114.69,68114.7,265.42369
1729346400000,68114.71,68350.0,68114.7,68300.01,401.4107
1729350000000,68300.0,68338.0,68159.9,68226.93,419.69957
1729353600000,68226.94,68227.54,68041.02,68042.0,365.8562
1729357200000,68042.0,68142.8,68010.0,68121.99,207.0333
1729360800000,68121.99,68190.06,68094.4,68179.99,187.56654
1729364400000,68179.99,68242.43,68154.31,68181.98,259.13892
1729368000000,68181.98,68277.96,68168.45,68245.18,518.33656
1729371600000,68245.18,68345.41,68222.43,68222.43,423.73528
1729375200000,68222.43,68410.0,68203.18,68330.0,345.97
1729378800000,68330.0,68413.96,68304.0,68378.0,393.34948
1729382400000,68377.99,68446.0,68231.23,68231.24,440.41304
1729386000000,68231.24,68253.3,68155.0,68158.0,217.11239
1729389600000,68158.0,68220.0,68114.43,68177.01,217.83232
1729393200000,68177.01,68198.0,68100.0,68188.0,179.36249
1729396800000,68188.01,68316.0,68184.96,68235.99,181.24513
1729400400000,68236.0,68291.67,68180.99,68214.0,232.81996
1729404000000,68213.99,68410.0,68176.26,68400.01,446.43758
1729407600000,68400.01,68433.5,68364.1,68378.0,580.54038
1729411200000,68378.01,68500.0,68355.01,68394.0,454.72661
1729414800000,68393.99,68445.99,68355.0,68434.2,239.27437
1729418400000,68434.2,68458.3,68376.04,68376.05,241.82127
1729422000000,68376.05,68443.4,68374.01,68420.01,194.59843
1729425600000,68420.01,68438.69,68259.9,68268.36,372.43389
1729429200000,68268.37,68486.0,68198.22,68451.85,663.03298
1729432800000,68451.85,68772.7,68451.84,68637.99,1336.44277
1729436400000,68638.0,68687.99,68366.0,68625.99,653.09373
1729440000000,68625.99,68660.0,68505.46,68505.47,342.64364
1729443600000,68505.47,68608.0,68422.0,68562.0,319.60725
1729447200000,68562.01,68653.5,68562.0,68604.0,218.85961
1729450800000,68604.01,68604.01,68495.99,68508.29,256.27441
1729454400000,68508.3,68900.0,68461.93,68781.98,482.77596
1729458000000,68781.98,68870.0,68658.0,68770.0,463.65363
1729461600000,68770.0,69400.0,68600.0,69137.28,2772.83894
1729465200000,69137.28,69196.16,68923.32,69031.99,934.633
1729468800000,69032.0,69519.52,68972.56,69160.0,1511.98728
1729472400000,69160.0,69480.0,69106.0,69210.89,726.66974
1729476000000,69210.88,69266.64,68709.87,68710.0,1082.59587
1729479600000,68709.99,68940.0,68588.51,68939.99,704.09672
1729483200000,68940.0,69039.0,68795.75,69039.0,546.23263
1729486800000,69039.0,69185.18,68951.27,68979.97,590.83933
1729490400000,68979.96,69146.51,68639.9,68699.36,697.48997
1729494000000,68699.36,68799.95,68488.33,68514.0,822.48063
1729497600000,68513.99,68661.0,68290.04,68301.46,1026.84906
1729501200000,68301.47,68426.0,68119.01,68378.0,1084.12302
1729504800000,68377.99,68482.87,68261.61,68281.49,1318.07234
1729508400000,68281.5,68434.0,68169.02,68238.01,815.1721
1729512000000,68238.0,68328.68,68046.0,68207.27,885.71411
1729515600000,68207.26,68242.0,67152.0,67312.0,5358.21525
1729519200000,67312.01,67620.25,67020.0,67268.0,3713.85728
1729522800000,67268.0,67347.96,66840.67,67341.02,2856.87172
1729526400000,67341.02,67344.0,66894.0,67327.0,1382.94149
1729530000000,67326.99,67669.62,67260.0,67526.01,1640.03756
1729533600000,67526.0,67526.01,67035.04,67335.05,1277.99748
1729537200000,67335.05,67941.17,67335.01,67763.0,1240.18922
1729540800000,67763.99,67818.19,67624.18,67749.99,494.38709
1729544400000,67750.0,67933.79,67688.14,67803.21,389.90719
1729548000000,67803.21,67878.78,67602.84,67781.07,544.89463
1729551600000,67781.07,67781.08,67366.66,67377.5,662.80013
1729555200000,67377.5,67406.5,66571.42,67149.73,2276.06378
1729558800000,67149.73,67538.0,67050.0,67508.29,826.66904
1729562400000,67508.29,67694.92,67269.32,67317.23,876.23526
1729566000000,67317.23,67553.34,67300.55,67390.02,551.26328
1729569600000,67390.01,67493.35,67278.02,67493.34,386.13539
1729573200000,67493.35,67642.23,67452.05,67579.99,605.65686
1729576800000,67579.99,67800.0,67572.0,67572.01,992.83241
1729580400000,67572.0,67696.97,67386.04,67402.0,598.06763
1729584000000,67402.0,67402.14,66900.0,66934.07,1660.35676
1729587600000,66934.08,67127.71,66740.0,66960.02,1798.41018
1729591200000,66960.02,67240.0,66868.53,67184.56,1590.12437
1729594800000,67184.56,67526.67,67166.95,67299.15,904.03864
1729598400000,67299.15,67474.23,66860.0,66984.0,964.61675
1729602000000,66984.0,67175.0,66644.18,66998.21,1827.6462
1729605600000,66998.21,67686.67,66828.0,67559.03,2285.92003
1729609200000,67559.03,67693.34,67105.65,67282.27,1155.40221
1729612800000,67282.27,67282.28,66920.0,66966.07,968.42904
1729616400000,66966.06,67435.0,66946.5,67331.58,952.92437
1729620000000,67331.58,67534.19,67246.79,67385.0,1006.37813
1729623600000,67385.0,67635.72,67343.81,67482.98,701.61513
1729627200000,67482.99,67575.57,67422.12,67532.0,447.5872
1729630800000,67532.0,67550.0,67415.3,67534.85,244.98103
1729634400000,67534.85,67836.01,67491.05,67724.0,618.02795
1729638000000,67724.0,67773.94,67292.0,67426.0,359.58104
1729641600000,67426.01,67472.83,67130.43,67179.13,577.86445
1729645200000,67179.13,67386.94,67179.13,67348.46,393.55985
1729648800000,67348.46,67386.93,67068.28,67096.0,581.36673
1729652400000,67095.99,67180.92,66890.0,67082.1,639.25878
1729656000000,67082.1,67249.84,66999.99,67217.48,515.38779
1729659600000,67217.48,67227.59,67042.44,67087.06,344.91746
1729663200000,67087.06,67302.83,66904.18,66917.55,734.38739
1729666800000,66917.55,67000.77,66800.0,66852.34,610.35202
1729670400000,66852.33,67048.0,66415.62,66530.0,1433.79395
1729674000000,66530.0,66602.35,66200.0,66516.0,1401.02255
1729677600000,66515.99,66643.5,66397.37,66398.19,898.8687
1729681200000,66398.18,66600.0,66276.04,66414.0,944.47823
1729684800000,66414.0,66512.11,66105.0,66416.72,1715.78782
1729688400000,66416.72,66910.15,66340.4,66800.0,1214.4722
1729692000000,66799.99,66878.79,66433.0,66490.0,1221.12677
1729695600000,66489.99,66492.0,65923.01,66223.44,2404.06932
1729699200000,66223.45,66288.0,65801.0,65878.02,1896.31971
1729702800000,65878.02,65989.97,65637.0,65723.32,1676.39017
1729706400000,65723.31,66070.26,65260.0,66057.79,2506.24902
1729710000000,66057.78,66573.58,65872.0,66472.0,1668.71629
1729713600000,66472.0,66680.0,66338.99,66669.0,727.46539
1729717200000,66668.99,66683.34,66362.15,66414.01,372.21879
1729720800000,66414.0,66575.76,66351.58,66472.96,462.35838
1729724400000,66472.95,66807.37,66460.0,66668.65,589.80894
1729728000000,66668.65,67476.11,66510.0,67432.01,1333.57278
1729731600000,67432.0,67612.12,67058.03,67268.17,1439.99436
1729735200000,67268.17,67507.6,67157.09,67459.63,789.12141
1729738800000,67459.63,67474.29,67213.15,67213.16,506.44407
1729742400000,67213.16,67442.33,67210.26,67382.19,546.25312
1729746000000,67382.2,67479.55,67353.14,67364.0,403.43455
1729749600000,67364.01,67475.0,67117.78,67119.99,641.23642
1729753200000,67119.99,67321.16,67068.75,67123.08,577.32243
1729756800000,67123.09,67260.61,66850.0,66852.87,633.54945
1729760400000,66852.88,67005.61,66700.0,66876.0,1136.78891
1729764000000,66875.99,67123.0,66852.04,66999.99,1079.75886
1729767600000,67000.0,67322.26,66989.92,67285.99,777.47807
1729771200000,67286.0,67612.48,67262.0,67517.75,921.95126
1729774800000,67517.76,67998.0,67450.0,67905.99,1900.54444
1729778400000,67906.0,67980.0,67529.18,67786.27,1490.59296
1729782000000,67786.27,67972.0,67600.0,67701.22,1243.60288
1729785600000,67701.21,67793.34,67350.01,67574.14,888.58253
1729789200000,67574.15,67859.5,67460.0,67653.44,789.36736
1729792800000,67653.45,67958.0,67627.5,67832.0,687.80118
1729796400000,67831.99,68323.0,67732.54,68309.79,1652.44687
1729800000000,68309.79,68341.64,67978.04,68196.0,946.04241
1729803600000,68196.0,68850.0,68196.0,68348.01,1198.62429
1729807200000,68348.0,68557.99,68183.78,68183.78,563.32651
1729810800000,68183.78,68264.97,68055.75,68198.28,442.00165
1729814400000,68198.27,68286.56,67903.0,67989.27,603.33465
1729818000000,67989.26,68010.01,67845.01,67969.7,508.33758
1729821600000,67969.7,68080.0,67836.0,68066.99,478.05039
1729825200000,68066.99,68234.34,67989.55,68008.0,513.74526
1729828800000,68007.99,68045.36,67691.44,67744.0,757.84685
1729832400000,67744.01,67875.08,67574.92,67757.21,688.27431
1729836000000,67757.21,67860.0,67596.92,67646.21,555.06302
1729839600000,67646.21,67727.3,67250.0,67531.97,1238.06394
1729843200000,67531.96,67757.58,67286.28,67658.5,931.52642
1729846800000,67658.49,67878.0,67524.91,67837.28,1010.31439
1729850400000,67837.29,67878.76,67678.0,67855.23,456.55528
1729854000000,67855.23,68183.78,67801.21,68105.79,1034.19925
1729857600000,68105.79,68294.92,67959.68,68061.9,658.31277
1729861200000,68061.89,68427.62,67737.61,68334.0,1218.60277
1729864800000,68334.01,68771.49,68140.0,68311.31,2041.27174
1729868400000,68311.3,68543.3,67429.87,67690.01,2145.61355
1729872000000,67690.01,67890.52,67355.0,67670.0,1661.39602
1729875600000,67669.99,67814.0,66770.7,66836.01,2503.52003
1729879200000,66836.0,67585.87,66006.6,67026.61,6126.68051
1729882800000,67026.62,67237.01,66618.58,66850.0,2527.96506
1729886400000,66849.99,67034.36,66620.38,66937.99,1056.82465
1729890000000,66938.0,67297.9,66938.0,67297.9,482.54189
1729893600000,67297.89,67392.52,66618.01,66626.42,660.45329
1729897200000,66626.43,66800.0,65596.29,66698.33,4621.21763
1729900800000,66698.32,66859.76,66546.67,66736.0,1351.31462
1729904400000,66736.0,66816.0,66543.46,66711.99,750.17007
1729908000000,66711.99,67050.2,66439.9,66847.18,1008.27108
1729911600000,66847.19,66988.0,66700.0,66914.0,575.24971
1729915200000,66914.0,66994.31,66784.26,66948.07,396.3471
1729918800000,66948.06,67223.92,66944.0,67132.0,545.64975
1729922400000,67131.99,67240.02,67047.54,67170.03,336.9155
1729926000000,67170.03,67186.0,66995.61,67007.99,349.95281
1729929600000,67007.99,67175.31,66997.52,67134.65,218.43166
1729933200000,67134.65,67264.34,67054.75,67054.75,343.50673
1729936800000,67054.76,67177.38,66994.31,67053.96,434.19227
1729940400000,67053.95,67162.81,66953.02,67138.0,495.74422
1729944000000,67138.0,67180.0,67006.47,67034.11,279.60201
