0,1,2,3,4,5
1744514400000,1623.76,1625.33,1621.61,1623.75,908.6388
1744514700000,1623.75,1625.0,1622.12,1622.74,956.7162
1744515000000,1622.74,1626.39,1622.74,1626.05,852.1637
1744515300000,1626.06,1629.0,1625.79,1626.34,1105.6719
1744515600000,1626.33,1627.17,1623.51,1625.01,1290.7472
1744515900000,1625.01,1627.26,1624.54,1625.82,411.7471
1744516200000,1625.81,1628.5,1625.37,1625.54,924.3752
1744516500000,1625.53,1625.54,1623.35,1624.53,459.3103
1744516800000,1624.52,1624.66,1622.49,1623.26,3589.164
1744517100000,1623.27,1623.94,1618.42,1618.97,1042.2169
1744517400000,1618.98,1619.16,1616.58,1617.1,1142.2805
1744517700000,1617.09,1617.09,1609.88,1614.32,2131.2012
1744518000000,1614.32,1619.29,1613.83,1619.15,941.6262
1744518300000,1619.14,1620.36,1617.34,1618.36,596.3912
1744518600000,1618.36,1618.91,1610.9,1613.55,1644.2899
1744518900000,1613.56,1615.08,1609.99,1611.56,1194.5715
1744519200000,1611.57,1613.63,1610.25,1613.51,1514.2252
1744519500000,1613.51,1618.0,1613.26,1615.48,2158.8875
1744519800000,1615.48,1615.84,1612.0,1612.01,2039.2378
1744520100000,1612.0,1612.11,1602.71,1609.0,3503.719
1744520400000,1608.99,1610.47,1606.97,1610.06,1052.4874
1744520700000,1610.07,1611.93,1604.41,1605.4,1923.1943
1744521000000,1605.4,1607.13,1597.47,1598.7,6039.0401
1744521300000,1598.7,1605.87,1598.7,1605.6,1663.7821
1744521600000,1605.59,1607.99,1603.44,1604.1,1594.608
1744521900000,1604.1,1608.0,1603.92,1607.88,901.8632
1744522200000,1607.87,1612.37,1607.37,1609.63,1606.8227
1744522500000,1609.62,1613.37,1609.5,1611.48,964.4245
1744522800000,1611.49,1613.52,1610.55,1612.75,675.1873
1744523100000,1612.75,1613.48,1607.06,1607.06,822.7552
1744523400000,1607.07,1608.82,1606.22,1608.23,421.7476
1744523700000,1608.23,1610.0,1608.16,1609.28,457.5099
1744524000000,1609.29,1610.58,1608.35,1608.47,664.7825
1744524300000,1608.47,1613.08,1607.89,1613.07,964.3468
1744524600000,1613.07,1613.08,1610.88,1611.44,541.8633
1744524900000,1611.45,1614.65,1609.29,1611.0,877.2149
1744525200000,1611.0,1612.87,1610.0,1612.6,724.7474
1744525500000,1612.59,1617.43,1612.41,1615.1,1267.4436
1744525800000,1615.1,1620.29,1615.09,1618.11,1460.9991
1744526100000,1618.12,1619.02,1615.6,1616.31,627.4432
1744526400000,1616.31,1619.35,1615.96,1618.32,562.3867
1744526700000,1618.33,1623.32,1618.32,1620.06,1174.6046
1744527000000,1620.06,1620.8,1618.18,1618.19,619.3935
1744527300000,1618.19,1618.19,1616.24,1616.99,469.0498
1744527600000,1616.99,1619.9,1616.99,1619.34,410.0513
1744527900000,1619.35,1620.66,1617.71,1619.68,517.5292
1744528200000,1619.68,1621.41,1618.34,1621.04,664.9519
1744528500000,1621.05,1621.31,1617.69,1619.25,682.3358
1744528800000,1619.26,1619.54,1616.69,1617.2,566.2422
1744529100000,1617.2,1617.76,1615.4,1616.46,790.8772
1744529400000,1616.47,1616.79,1613.65,1615.28,785.2592
1744529700000,1615.27,1615.27,1612.28,1612.28,762.6675
1744530000000,1612.28,1612.69,1610.96,1612.1,477.4422
1744530300000,1612.1,1615.41,1612.08,1615.4,1167.1733
1744530600000,1615.41,1615.58,1613.4,1614.11,362.4166
1744530900000,1614.11,1615.0,1613.4,1613.5,477.8376
1744531200000,1613.51,1614.33,1609.02,1610.82,1084.387
1744531500000,1610.82,1611.96,1609.44,1610.16,515.2729
1744531800000,1610.17,1610.63,1608.8,1609.43,761.5142
1744532100000,1609.44,1616.18,1608.87,1614.04,1643.854
1744532400000,1614.04,1618.53,1613.76,1615.53,957.0671
1744532700000,1615.54,1617.47,1613.91,1617.09,584.846
1744533000000,1617.08,1620.2,1616.09,1618.09,831.5617
1744533300000,1618.08,1618.3,1616.0,1617.43,343.8743
1744533600000,1617.42,1619.06,1616.44,1616.87,595.3124
1744533900000,1616.88,1621.84,1616.43,1619.37,1398.164
1744534200000,1619.37,1620.91,1618.57,1620.24,451.1296
1744534500000,1620.24,1621.94,1618.81,1620.6,570.6279
1744534800000,1620.6,1621.72,1618.88,1620.07,560.3247
1744535100000,1620.07,1623.32,1619.49,1619.61,693.9122
1744535400000,1619.61,1619.75,1618.0,1618.99,569.1507
1744535700000,1618.99,1618.99,1617.04,1617.93,375.035
1744536000000,1617.93,1620.88,1617.77,1619.82,663.7851
1744536300000,1619.81,1626.71,1619.01,1624.87,1792.7366
1744536600000,1624.87,1625.31,1621.91,1624.33,976.7601
1744536900000,1624.32,1625.81,1622.6,1623.89,621.6374
1744537200000,1623.9,1626.71,1623.41,1625.57,1835.792
1744537500000,1625.56,1626.72,1624.2,1626.08,720.4498
1744537800000,1626.07,1626.92,1622.36,1623.02,756.0646
1744538100000,1623.03,1627.81,1622.79,1627.14,1063.5468
1744538400000,1627.15,1628.2,1623.21,1623.21,923.5776
1744538700000,1623.21,1624.01,1620.52,1621.44,567.7579
1744539000000,1621.43,1622.34,1618.9,1621.79,956.8503
1744539300000,1621.79,1622.1,1617.83,1618.61,1544.7501
1744539600000,1618.62,1619.3,1616.65,1618.95,556.8127
1744539900000,1618.94,1619.3,1613.31,1613.88,999.1441
1744540200000,1613.88,1616.75,1612.06,1615.82,5660.8256
1744540500000,1615.82,1617.09,1615.32,1616.99,683.2005
1744540800000,1616.99,1617.29,1614.81,1615.43,453.2959
1744541100000,1615.42,1618.23,1614.5,1617.85,2126.5902
1744541400000,1617.84,1619.12,1617.12,1617.96,589.8575
1744541700000,1617.94,1618.13,1616.04,1617.92,488.8146
1744542000000,1617.92,1618.86,1616.64,1616.95,689.246
1744542300000,1616.95,1616.95,1614.56,1614.81,1420.0474
1744542600000,1614.8,1616.29,1614.76,1616.02,407.3441
1744542900000,1616.02,1616.02,1597.26,1603.02,17396.2003
1744543200000,1603.01,1603.66,1592.58,1601.82,5726.4124
1744543500000,1601.83,1605.4,1600.5,1603.4,1730.7309
1744543800000,1603.39,1604.87,1598.0,1599.41,2077.4245
1744544100000,1599.42,1603.17,1599.25,1601.59,920.2303
1744544400000,1601.58,1602.82,1600.71,1601.25,886.9122
1744544700000,1601.26,1603.01,1596.5,1596.88,1701.7629
1744545000000,1596.88,1600.8,1596.26,1600.2,1419.2274
1744545300000,1600.19,1604.57,1599.92,1604.28,2243.185
1744545600000,1604.29,1606.84,1601.59,1602.58,1533.1042
1744545900000,1602.58,1604.28,1600.0,1603.01,1200.6018
1744546200000,1603.01,1606.29,1602.93,1606.13,766.4749
1744546500000,1606.12,1609.3,1604.46,1607.0,1452.7695
1744546800000,1607.0,1607.01,1601.25,1601.76,2168.9628
1744547100000,1601.77,1604.06,1601.33,1602.72,1360.7362
1744547400000,1602.72,1604.63,1599.93,1603.74,1175.3314
1744547700000,1603.74,1605.57,1603.22,1603.96,1645.2673
1744548000000,1603.97,1606.18,1602.57,1603.68,2484.4354
1744548300000,1603.68,1605.73,1602.0,1603.98,2044.5727
1744548600000,1603.99,1605.76,1602.75,1605.63,1083.9331
1744548900000,1605.63,1605.63,1601.58,1603.04,1715.6656
1744549200000,1603.04,1606.2,1600.22,1600.22,1268.9233
1744549500000,1600.21,1604.28,1598.44,1601.91,3116.4539
1744549800000,1601.9,1607.73,1601.9,1605.91,2552.2218
1744550100000,1605.91,1607.8,1601.69,1602.61,1197.8222
1744550400000,1602.6,1602.6,1597.09,1597.34,1575.3722
1744550700000,1597.34,1599.08,1591.34,1593.47,3423.4291
1744551000000,1593.48,1597.58,1593.21,1597.24,1337.9125
1744551300000,1597.23,1597.6,1594.0,1597.21,1055.0259
1744551600000,1597.2,1597.24,1582.13,1584.25,6656.4946
1744551900000,1584.25,1589.75,1582.82,1587.11,2745.8652
1744552200000,1587.1,1588.0,1570.3,1571.92,10256.3577
